Id,AthleteId,RecruitType,Year,Ranking,Name,School,CommittedTo,Position,Height,Weight,Stars,Rating,City,StateProvince,Country,HometownInfo Latitude,HometownInfo Longitude,HometownInfo FipsCode
37455,4038568,HighSchool,2016,2365,Kenyon Taylor,Southern Guilford,East Carolina,WR,74,185,2,0.7889,Greensboro,NC,USA,36.0726355,-79.7919754,37081
37472,,HighSchool,2016,2379,Tyriq Gilmore,Redondo,,WR,72,205,2,0.7889,Redondo Beach,CA,USA,33.8455911,-118.3886766,6037
37482,,HighSchool,2016,2381,Donald Hayes,Dorsey,,WR,70.5,164,2,0.7889,Los Angeles,CA,USA,34.0536909,-118.2427666,6037
37465,,HighSchool,2016,2391,Joseph Jones,Upland,,WR,72.5,174,2,0.7889,Upland,CA,USA,34.09751,-117.6483876,6071
37462,4033389,HighSchool,2016,2396,Isaiah Diego-Williams,J Serra Catholic,Southern Utah,WR,69,160,2,0.7889,San Juan Capistrano,CA,USA,33.5016932,-117.6625509,6059
37473,,HighSchool,2016,2400,J.P. Shohfi,San Marino,Yale,WR,72,185,2,0.7889,San Marino,CA,USA,34.1215947,-118.1057394,6037
37506,,HighSchool,2016,2407,Jarel Rowe,Carrollton,,WR,77,175,2,0.7889,Carrollton,GA,USA,33.5801103,-85.0766113,13045
37508,,HighSchool,2016,2411,Johnathan Boyd,Parkview,,WR,74,200,2,0.7889,Lilburn,GA,USA,33.8901036,-84.1429719,13135
37500,4032738,HighSchool,2016,2416,Kwadir Brown,De Paul Catholic,Rhode Island,WR,70,173,2,0.7889,Wayne,NJ,USA,40.9491723,-74.2376802,34031
37512,,HighSchool,2016,2418,Gage Upshaw,Baylor School,Air Force,WR,73,222,2,0.7889,Chattanooga,TN,USA,35.0457219,-85.3094883,47065
37518,,HighSchool,2016,2421,Ricci Nuckles,North Gwinnett,,WR,70,165,2,0.7889,Duluth,GA,USA,34.0028569,-84.1441046,13135
37503,,HighSchool,2016,2426,Devontae Seay,Westover,,WR,71,163,2,0.7889,Albany,GA,USA,31.5782062,-84.1556809,13095
37501,4035762,HighSchool,2016,2428,Marquis Zimmerman,Kathleen,,WR,68,148,2,0.7889,Lakeland,FL,USA,28.0394654,-81.9498042,12105
37513,,HighSchool,2016,2433,Noah Matthews,Dwyer,,WR,68,75,2,0.7889,Palm Beach Gardens,FL,USA,26.8418256,-80.13590695,12099
37524,4046351,HighSchool,2016,2439,Darrius Scott,Booker T. Washington,Florida International,WR,70,175,2,0.7886,Miami,FL,USA,25.7742658,-80.1936589,12086
37550,4040655,HighSchool,2016,2464,Darnell Mooney,Gaston Sch,Tulane,WR,73,170,2,0.7882,Gadsden,AL,USA,34.010929,-85.9989596,1055
37551,,HighSchool,2016,2465,Rashaun O'Neal,Withrow,Bowling Green,WR,71,175,2,0.7882,Cincinnati,OH,USA,39.1014537,-84.5124602,39061
37556,4036536,HighSchool,2016,2470,Jawan Nobles,Campbell,Georgia State,WR,75,170,2,0.7878,Smyrna,GA,USA,33.883887,-84.5147454,13067
37558,-1025810,HighSchool,2016,2472,Jordan Robinson,Norland,Northern Illinois,WR,75,175,2,0.7877,Miami,FL,USA,25.7742658,-80.1936589,12086
37560,,HighSchool,2016,2474,Khalil Lacy,Richardson,Stephen F. Austin,WR,72,155,2,0.7871,Richardson,TX,USA,32.9481789,-96.7297206,48113
37562,,HighSchool,2016,2476,A.J. Morris,Pearl Cohn,,WR,74,205,2,0.7864,Nashville,TN,USA,36.1622296,-86.7743531,47037
37602,4042119,HighSchool,2016,2516,Richie Grant,Choctawhatchee Senior,UCF,WR,72,172,2,0.7857,Fort Walton Beach,FL,USA,30.4057552,-86.618842,12091
37603,,HighSchool,2016,2517,Raymond Flanders,Booker T. Washington,Marshall,WR,70,170,2,0.7857,Miami,FL,USA,25.7742658,-80.1936589,12086
37609,,HighSchool,2016,2522,Tyler Kirtz,Brownsburg,Ball State,WR,75,190,2,0.7854,Brownsburg,IN,USA,39.8433769,-86.3977736,18063
37610,,HighSchool,2016,2525,Zecharius Nash-Kelly,Round Rock,,WR,73,180,2,0.7853,Round Rock,TX,USA,30.508235,-97.6788934,48491
37616,-1032984,HighSchool,2016,2533,Paxton Segina,Vandegrift,Stanford,WR,76,201,2,0.785,Austin,TX,USA,30.2711286,-97.7436995,48453
37622,4038715,HighSchool,2016,2539,Dacoven Bailey,Pilot Point,Rutgers,WR,72,190,2,0.785,Pilot Point,TX,USA,33.396503,-96.9605608,48121
37623,,HighSchool,2016,2540,MJ McGriff,Vero Beach,Illinois,WR,68,175,2,0.785,Vero Beach,FL,USA,27.6387163,-80.3975399,12061
37632,,HighSchool,2016,2549,K.J. Hancock,North Gwinnett,Miami (OH),WR,74,195,2,0.7843,Suwanee,GA,USA,34.0514898,-84.0712997,13135
37636,,HighSchool,2016,2554,Tyler Addison,Destrehan,Dartmouth,WR,73,185,2,0.7842,Destrehan,LA,USA,29.960933,-90.37054071,22089
38452,,HighSchool,2016,2555,Brailon Mouton,Dawson,,WR,74,170,2,0.7842,Pearland,TX,USA,29.5639758,-95.2864299,48039
37644,-1002186,HighSchool,2016,2562,Tobias Enlow,North Little Rock,Arkansas,WR,73,188,2,0.7832,North Little Rock,AR,USA,34.769536,-92.2670941,5119
37646,,HighSchool,2016,2565,Joe Hampton,Little Rock Christian Academy,Central Arkansas,WR,73,185,2,0.7832,Little Rock,AR,USA,34.7464809,-92.2895948,5119
37659,,HighSchool,2016,2579,Marquis Bates,Edna,Sam Houston State,WR,76,205,2,0.7824,Edna,TX,USA,28.9772626,-96.6462526,48239
37662,,HighSchool,2016,2582,Hunter Hagdorn,Manvel,Dartmouth,WR,72,175,2,0.7824,Manvel,TX,USA,29.4664706,-95.355714,48039
37774,4040791,HighSchool,2016,2591,Drew Dan,Checotah,New Mexico State,WR,73,180,2,0.7783,Checotah,OK,USA,35.4700993,-95.5230356,40091
37681,4038996,HighSchool,2016,2601,Tyler Fleetwood,Parkview,Miami (OH),WR,73,192,2,0.7824,Lilburn,GA,USA,33.8901036,-84.1429719,13135
37684,4038966,HighSchool,2016,2604,Jack Sorenson,Adlai Stevenson,Miami (OH),WR,73,185,2,0.7817,Lincolnshire,IL,USA,42.1900249,-87.9084039,17097
37685,4043636,HighSchool,2016,2605,Brandon Rodgers,Vigor,Marshall,WR,69,170,2,0.7817,Mobile,AL,USA,30.6943566,-88.0430541,1097
37703,4044081,HighSchool,2016,2623,Keyion Dixon,Glastonbury,Connecticut,WR,74,180,2,0.7813,Glastonbury,CT,USA,41.7123218,-72.608146,9003
37716,,HighSchool,2016,2640,Price Perdue,C.P.A.,,WR,75,175,2,0.7798,Nashville,TN,USA,36.1622296,-86.7743531,47037
37720,-1003080,HighSchool,2016,2645,Kevin Waites,Manor,Army,WR,72,175,2,0.7798,Manor,TX,USA,30.3407629,-97.5569456,48453
37723,,HighSchool,2016,2649,Navon Prince,Woodrow Wilson,,WR,71,160,2,0.7798,Washington,DC,USA,38.8949855,-77.0365708,11001
37728,,HighSchool,2016,2653,Wayne Perry,Pinkston,,WR,74,180,2,0.7792,Dallas,TX,USA,32.7762719,-96.7968559,48113
37731,,HighSchool,2016,2657,Daijon Landry,Sophie B. Wright,,WR,71,183,2,0.7792,New Orleans,LA,USA,29.9499323,-90.0701156,22071
37744,4050966,HighSchool,2016,2671,Aaron Denson,Richland,Missouri State,WR,70.5,180,2,0.779,North Richland Hills,TX,USA,32.8342952,-97.2289029,48439
37749,4240010,HighSchool,2016,2676,Jayson Hopper,Lexington,,WR,73,200,2,0.779,Lexington,SC,USA,33.98390015,-81.22601083,45063
37751,4036475,HighSchool,2016,2678,Brandon Bowling,McKinney Boyd,Arkansas State,WR,69,164,2,0.779,Mckinney,TX,USA,33.1976496,-96.6154471,48085
37759,-1012279,HighSchool,2016,2686,Eric Elder,Stephenson,Georgia State,WR,73,180,2,0.779,Stone Mountain,GA,USA,33.8080924,-84.1706273,13089
37766,-1036492,HighSchool,2016,2692,Jabir Frye,Escambia,Troy,WR,65.5,153,2,0.779,Pensacola,FL,USA,30.421309,-87.2169149,12033
37769,,HighSchool,2016,2695,Sean Engel,Chaska,North Dakota State,WR,77,198,2,0.7783,Chaska,MN,USA,44.7894072,-93.6021791,27019
67318,,HighSchool,2016,2700,Desmond Dan,Checotah,New Mexico State,WR,73,180,2,0.7783,Checotah,OK,USA,35.4700993,-95.5230356,40091
37776,-1039260,HighSchool,2016,2702,Brannon Bullitt,Chapin,UTEP,WR,73,195,2,0.7783,El Paso,TX,USA,31.7754152,-106.4646348,48141
37782,4039159,HighSchool,2016,2708,Aaron Cephus,Dekaney,Rice,WR,76,185,2,0.7783,Houston,TX,USA,29.7589382,-95.3676974,48201
37787,-1012044,HighSchool,2016,2713,Tanner Hall,Lambert,Georgia Southern,WR,74,185,2,0.7783,Suwanee,GA,USA,34.0514898,-84.0712997,13135
37798,4039911,HighSchool,2016,2724,Adarius Wesley,Jefferson Davis,Troy,WR,74,189,2,0.7783,Montgomery,AL,USA,32.3669656,-86.3006485,1101
37805,,HighSchool,2016,2731,Malik Bramley,R Nelson Snider,,WR,74,170,2,0.7782,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003
37810,,HighSchool,2016,2736,Onyx Brown,Robertsdale,,WR,75,205,2,0.7782,Robertsdale,AL,USA,30.5538048,-87.7119324,1003
37828,4051394,HighSchool,2016,2756,Ricky Henrilus,Lincoln,,WR,70,170,2,0.7778,Tallahassee,FL,USA,30.4380832,-84.2809332,12073
37822,4029790,HighSchool,2016,2774,Jaylan Foster,Byrnes,Gardner-Webb,WR,72,190,2,0.7778,Duncan,SC,USA,34.9378962,-82.1451096,45083
37835,,HighSchool,2016,2777,Dock Luckie,Gainesville,Florida A&M,WR,73,170,2,0.7778,Gainesville,FL,USA,29.6519684,-82.3249846,12001
37859,,HighSchool,2016,2785,Kyree Calli,Bishop McDevitt,Bowling Green,WR,75,200,2,0.7767,Harrisburg,PA,USA,40.2663107,-76.8861122,42043
37864,,HighSchool,2016,2790,Tee'Ondre Harvey,Mumford,Central Michigan,WR,73,172,2,0.7757,Detroit,MI,USA,42.3315509,-83.0466403,26163
37869,4245241,HighSchool,2016,2795,Richie Rodriguez,Eastwood,UTEP,WR,69.5,160,2,0.7757,El Paso,TX,USA,31.7754152,-106.4646348,48141
37879,-1023693,HighSchool,2016,2805,David Harvey,New Caney,Nevada,WR,72.5,193,2,0.775,New Caney,TX,USA,30.155216,-95.2113221,48339
37885,3916373,HighSchool,2016,2811,Cameron Johnson,Keller,,WR,73,185,2,0.775,Keller,TX,USA,32.9299655,-97.2271249,48439
37894,,HighSchool,2016,2820,Josh Wilkes,South Pointe,Eastern Michigan,WR,74,170,2,0.775,Rock Hill,SC,USA,34.9248667,-81.0250784,45091
37895,,HighSchool,2016,2821,Darece Roberson,Mona Shores,Western Michigan,WR,69,160,2,0.775,Muskegon,MI,USA,43.2341813,-86.2483921,26121
37903,4038926,HighSchool,2016,2829,Miles Daniel,Oak Park,Kent State,WR,69,165,2,0.775,Oak Park,MI,USA,42.4595317,-83.1821445,17031
37921,4039154,HighSchool,2016,2847,Jordan Myers,Dickinson,Rice,WR,72.5,199,2,0.7743,Dickinson,TX,USA,29.4607876,-95.0513173,48167
37927,,HighSchool,2016,2855,Jarnel Harris,Haynesville,,WR,72,173,2,0.7742,Haynesville,LA,USA,32.9620847,-93.1401647,22027
37939,-1004386,HighSchool,2016,2868,Wyatt Plate,Lumen Christi,Ball State,WR,70,170,2,0.7731,Jackson,MI,USA,42.2465036,-84.4016963,28049
37942,4049294,HighSchool,2016,2871,Antonio Nunn,Jefferson,Buffalo,WR,72,188,2,0.7731,Tampa,FL,USA,27.9477595,-82.458444,12057
38057,-1019052,HighSchool,2016,2874,Sharif Saleem,Euclid,UMass,WR,79,250,2,0.7681,Cleveland,OH,USA,41.5051613,-81.6934446,39035
37948,4038930,HighSchool,2016,2877,Kavious' Price,Manatee,Kent State,WR,65,155,2,0.7731,Bradenton,FL,USA,27.4989278,-82.5748194,12081
37959,4040754,HighSchool,2016,2888,Calif Gossett,Pensacola,Louisiana,WR,77,185,2,0.7731,Pensacola,FL,USA,30.421309,-87.2169149,12033
37972,4043605,HighSchool,2016,2901,Chris Jackson,Florida A&M University Developmental Research Scho,Marshall,WR,72,165,2,0.7723,Tallahassee,FL,USA,30.4380832,-84.2809332,12073
37985,4038976,HighSchool,2016,2913,Kobe Burse,Mona Shores,Miami (OH),WR,72,196,2,0.7716,Muskegon,MI,USA,43.2341813,-86.2483921,26121
38000,4048929,HighSchool,2016,2928,Brandon Luckett,Palmetto,Idaho,WR,71,177,2,0.7716,Bradenton,FL,USA,27.4989278,-82.5748194,12081
38015,,HighSchool,2016,2942,Blais Herman,St Andrew's Episcopal School,,WR,74.5,203,2,0.7703,Austin,TX,USA,30.2711286,-97.7436995,48453
38522,,HighSchool,2016,2944,Matthew Martin,Westside,Charleston Southern,WR,73,180,2,0.7698,Anderson,SC,USA,34.5068601,-82.6506264,45007
38021,,HighSchool,2016,2951,Cortez Ervin,Seneca Valley,Old Dominion,WR,75,205,2,0.7698,Germantown,MD,USA,39.1731621,-77.2716502,24031
38028,4241065,HighSchool,2016,2960,Michael Johnson,Lone Star,,WR,71,165,2,0.7692,Frisco,TX,USA,33.1506744,-96.8236116,48085
38482,4035761,HighSchool,2016,2962,Jared Wyatt,Wylie East,Bowling Green,WR,74.5,185,2,0.7692,Wylie,TX,USA,33.0151201,-96.5388789,48085
38033,-1036504,HighSchool,2016,2967,Jai Nunn-Liddell,Pebblebrook,Troy,WR,75,185,2,0.769,Mableton,GA,USA,33.8188333,-84.5822632,13067
38067,4038920,HighSchool,2016,3002,Trey Harrell,Metairie Park Country Day School,Kent State,WR,71.5,182,2,0.7681,Metairie,LA,USA,30.001852,-90.17671492,22051
38068,,HighSchool,2016,3003,Lamar Handy,Oak Ridge,,WR,69,170,2,0.7681,Conroe,TX,USA,30.3118769,-95.4560512,48339
38074,,HighSchool,2016,3009,Domonick Holley,Akron Comm Sch East,Akron,WR,74,175,2,0.7681,Akron,AL,USA,32.8765165,-87.7425105,1065
38077,4259381,HighSchool,2016,3013,Cole McGowan,Magnolia,,WR,71,170,2,0.7676,Magnolia,TX,USA,30.2093794,-95.7507815,48339
38081,4046369,HighSchool,2016,3017,Ulice Gillard,Lake Nona,Florida International,WR,72,190,2,0.7676,Orlando,FL,USA,28.5421109,-81.3790304,12095
38086,4038230,HighSchool,2016,3022,Davine Tullis,Ballard,Hawai'i,WR,74,195,2,0.7675,Seattle,WA,USA,47.6038321,-122.3300624,53033
38089,4039321,HighSchool,2016,3025,Kevin McGill,Westlake,Eastern Michigan,WR,72.5,175,2,0.7675,Waldorf,MD,USA,38.6263882,-76.9106581,24017
38092,,HighSchool,2016,3028,Infinite Tucker,Huntington,,WR,77,198,2,0.7675,Huntington,NY,USA,40.868154,-73.425676,36103
38117,,HighSchool,2016,3034,Garrett White,Edison,Yale,WR,75,210,2,0.7667,Fresno,CA,USA,36.7295295,-119.7088613,6019
38118,,HighSchool,2016,3041,Corey Simmons,Stratford Comprehensive,Austin Peay,WR,69,160,2,0.7667,Nashville,TN,USA,36.1622296,-86.7743531,47037
38100,,HighSchool,2016,3052,Johnny McDonald,Alpharetta,,WR,67,145,2,0.7667,Alpharetta,GA,USA,34.0709576,-84.2747329,13121
38535,,HighSchool,2016,3056,Justin Davis,Bishop Kearney,,WR,69,175,2,0.7667,Rochester,NY,USA,43.157285,-77.615214,36055
38116,,HighSchool,2016,3059,Buck Watkins,Edgewater,Florida Tech,WR,72,160,2,0.7667,Orlando,FL,USA,28.5421109,-81.3790304,12095
38532,4027846,HighSchool,2016,3068,Samuel Akem,Broken Arrow,Montana,WR,74.5,184,2,0.7667,Broken Arrow,OK,USA,36.0525993,-95.7908195,40143
38137,,HighSchool,2016,3080,Marqel McCoy,Concord,UC Davis,WR,75,198,2,0.7667,Concord,CA,USA,37.9768525,-122.0335624,6013
38132,4028751,HighSchool,2016,3081,Nick Carlton,Alpharetta,Army,WR,75,210,2,0.7667,Alpharetta,GA,USA,34.0709576,-84.2747329,13121
38134,,HighSchool,2016,3088,Jacquez Payton,Georgiana Sch,Jacksonville State,WR,72,160,2,0.7667,Georgiana,AL,USA,31.6371028,-86.7419175,1013
38145,,HighSchool,2016,3094,Dareon Nash,Charter Oak,Montana,WR,72,175,2,0.7667,Covina,CA,USA,34.1024,-117.854865,6037
67322,,HighSchool,2016,3099,Kaleb Pitts,Hamilton,,WR,75,175,2,0.7667,Chandler,AZ,USA,33.3062223,-111.8413317,4013
67328,,HighSchool,2016,3106,Devon Arbis-Jackson,Eastside Catholic,,WR,72,195,2,0.7667,Bellevue,WA,USA,47.6144219,-122.1923372,53033
67332,,HighSchool,2016,3110,Jairus Woodson,Valley Christian,Northern Arizona,WR,70,140,2,0.7667,Dublin,CA,USA,37.7021521,-121.9357918,6001
67334,,HighSchool,2016,3112,Jamarcus Ezell,Demopolis,,WR,72,180,2,0.7667,Demopolis,AL,USA,32.5178284,-87.8368201,1091
67341,,HighSchool,2016,3120,Kyle Urbon,Gig Harbor,Eastern Washington,WR,,,2,0.7667,Gig Harbor,WA,USA,47.3259697,-122.5878659,53053
67342,,HighSchool,2016,3121,Malik Webb,Skyline,Texas Southern,WR,73,175,2,0.7667,Dallas,TX,USA,32.7762719,-96.7968559,48113
67343,,HighSchool,2016,3122,Darby Baldwin,West Brook,,WR,73,173,2,0.7667,Beaumont,TX,USA,30.0860459,-94.1018461,48245
67347,,HighSchool,2016,3126,T'Qele Holmes,West Ashley,Coastal Carolina,WR,72,175,2,0.7667,Charleston,SC,USA,32.7876012,-79.9402728,45019
67348,,HighSchool,2016,3127,Devan Quesada,John Swett,,WR,75,190,2,0.7667,Crockett,CA,USA,38.036666,-122.2053113,6013
67351,,HighSchool,2016,3130,Tyrell Washington,Vero Beach,Bethune-Cookman,WR,74,209,2,0.7667,Vero Beach,FL,USA,27.6387163,-80.3975399,12061
67355,-1028176,HighSchool,2016,3134,Cortez Chase-Ervin,Seneca Valley,Old Dominion,WR,,,2,0.7667,Germantown,MD,USA,39.1731621,-77.2716502,24031
38317,4039080,HighSchool,2016,3134,Khairi Muhammad,DeSoto,North Texas,WR,69,171,2,0.7581,DeSoto,TX,USA,32.6061241,-96.86561265,48113
67360,,HighSchool,2016,3139,Trevor Begue,St. Thomas More,McNeese,WR,71,175,2,0.7667,Lafayette,LA,USA,30.2240897,-92.0198427,22055
67363,,HighSchool,2016,3142,Sean Bowden,Eleanor Roosevelt,,WR,74,185,2,0.7667,Corona,CA,USA,33.8752945,-117.5664449,6065
67374,,HighSchool,2016,3153,Noah Boone,Landstown,Hampton,WR,75,184,2,0.7667,Virginia Beach,VA,USA,36.8529841,-75.9774183,51810
67382,,HighSchool,2016,3161,Marcus Cawthorne,Battle Ground Academy,,WR,73,175,2,0.7667,Franklin,TN,USA,35.925193,-86.8689365,47187
67393,,HighSchool,2016,3173,Kevin Mendelsberg,Santaluces Community,,WR,69,160,2,0.7667,Lake Worth,FL,USA,26.615891,-80.0691435,12099
67414,,HighSchool,2016,3196,Jerald Campbell,Lemoore,,WR,71,160,2,0.7667,Lemoore,CA,USA,36.3006495,-119.7827122,6031
67434,,HighSchool,2016,3217,Dakarai Allen,Largo,South Dakota,WR,72,170,2,0.7667,Largo,FL,USA,27.9094665,-82.7873244,12103
67440,,HighSchool,2016,3224,Jason Pirtle,Locust Grove,,WR,73,191,2,0.7667,Locust Grove,OK,USA,36.2000936,-95.1677401,40097
67444,,HighSchool,2016,3228,Jamarius Leatherwood,Sipsey Valley,,WR,72,175,2,0.7667,Buhl,AL,USA,33.2570623,-87.7527902,1125
67445,,HighSchool,2016,3229,Zack Smith,Whitmer,Grand Valley State,WR,75,180,2,0.7667,Toledo,OH,USA,41.6786754,-83.5127283,39095
67446,,HighSchool,2016,3230,Elijah McLeod,Bethel,,WR,74,200,2,0.7667,Spanaway,WA,USA,47.0979462,-122.4243422,53053
67454,,HighSchool,2016,3239,Anthony Battaglia,Pine-Richland,Army,WR,73,195,2,0.7667,Gibsonia,PA,USA,40.6300671,-79.9695004,42003
67458,,HighSchool,2016,3243,Riley Krenz,Lake Stevens,,WR,71,185,2,0.7667,Lake Stevens,WA,USA,48.0197794,-122.0660914,53061
67465,,HighSchool,2016,3251,Terrell Vassell,DePaul Catholic,,WR,72,165,2,0.7667,Wayne,NJ,USA,40.9491723,-74.2376802,34031
67469,,HighSchool,2016,3255,Dwight Blakey,Cass Technical,,WR,69,170,2,0.7667,Detroit,MI,USA,42.3315509,-83.0466403,26163
38439,,HighSchool,2016,3256,Joseph Ward,Midway,,WR,69,160,2,0.7379,Waco,TX,USA,31.549333,-97.1466695,48309
38155,,HighSchool,2016,3260,Xavier James,Verrado,Eastern Washington,WR,73,175,2,0.7667,B M Goldwater A F Range,AZ,USA,,,
67475,,HighSchool,2016,3262,Tristan Beard,Curtis Senior,Idaho State,WR,74,190,2,0.7667,Tacoma,WA,USA,47.2495798,-122.4398746,53053
67488,,HighSchool,2016,3277,R.D. Ford,Buckhorn,,WR,74,181,2,0.7667,New Market,AL,USA,34.895672,-86.41498978,1089
67492,,HighSchool,2016,3281,Anthony Conwell,Shades Valley,,WR,69,165,2,0.7667,Birmingham,AL,USA,33.5206824,-86.8024326,1073
67493,,HighSchool,2016,3282,Cameron Mackey,North Marion,Florida A&M,WR,70,179,2,0.7667,Citra,FL,USA,29.4119166,-82.1098156,12083
67504,,HighSchool,2016,3293,Terek Zimmerman,Timberline,,WR,74,185,2,0.7667,Boise,ID,USA,43.6166163,-116.200886,16001
67515,,HighSchool,2016,3306,Marcus Gay,Arabia Mountain,Savannah State,WR,75,193,2,0.7667,Lithonia,GA,USA,33.7123305,-84.1051939,13089
67522,,HighSchool,2016,3313,Marcel Myers,Bishop Alemany,Northern Arizona,WR,74,185,2,0.7667,Mission Hills,CA,USA,34.687584,-120.4390175,6083
67523,,HighSchool,2016,3314,Kyle Harrell,Calera,Army,WR,73,205,2,0.7667,Calera,AL,USA,33.1117845,-86.7167147,1117
67524,,HighSchool,2016,3315,Brandon Wadley,Adams,Grand Valley State,WR,72,175,2,0.7667,South Bend,IN,USA,41.6833813,-86.2500066,18141
67536,,HighSchool,2016,3328,Ammon Johnson,Cherokee Trail,,WR,75,185,2,0.7667,Aurora,CO,USA,39.729432,-104.8319196,8005
67538,,HighSchool,2016,3330,Mata’ava Ta’ase,Mountain View,,WR,75,200,2,0.7667,Mesa,AZ,USA,33.4151117,-111.8314773,4013
67542,,HighSchool,2016,3334,Josh Fink,Coppell,,WR,71,175,2,0.7667,Coppell,TX,USA,32.9552598,-97.0155703,48113
67543,,HighSchool,2016,3335,Austin Guy,Natchitoches Central,Northwestern State,WR,75,211,2,0.7667,Natchitoches,LA,USA,31.7606732,-93.0860209,22069
38166,,HighSchool,2016,3338,Elijah Fineran,Bethlehem Catholic,Stony Brook,WR,76,198,2,0.7667,Bethlehem,PA,USA,40.6178915,-75.3786521,42095
67566,,HighSchool,2016,3359,Jeb Palka,Saline,,WR,71,170,2,0.7667,Saline,MI,USA,42.1667072,-83.7816075,26161
67577,,HighSchool,2016,3370,Ben Waters,Valor Christian,Air Force,WR,73,200,2,0.7667,Littleton,CO,USA,39.613321,-105.0166498,8005
67592,,HighSchool,2016,3385,Nate Shubert,Kamiak,Idaho State,WR,75,205,2,0.7667,Mukilteo,WA,USA,47.9474034,-122.3036992,53061
67597,,HighSchool,2016,3390,Josh Wainwright,Bowie,Columbia,WR,71,168,2,0.7667,Austin,TX,USA,30.2711286,-97.7436995,48453
67604,,HighSchool,2016,3397,Dee White,Harrison Central,,WR,71,200,2,0.7667,Gulfport,MS,USA,30.3674198,-89.0928155,28047
67609,,HighSchool,2016,3402,Tim Pless,Heritage,Northern Colorado,WR,73,173,2,0.7667,Littleton,CO,USA,39.613321,-105.0166498,8005
67616,,HighSchool,2016,3409,Tyson Morris,Fayetteville,,WR,74,193,2,0.7667,Fayetteville,AR,USA,36.0625843,-94.1574328,5143
38153,4030557,HighSchool,2016,3420,Domenic Cozier,Milton Academy,Holy Cross,WR,68,161,2,0.7667,Milton,MA,USA,42.2501425,-71.065573,25021
67627,-1018381,HighSchool,2016,3421,Deyton Jackson,Liberty,Marshall,WR,71,174,2,0.7667,Peoria,AZ,USA,33.5806115,-112.2372942,4013
67629,,HighSchool,2016,3423,Jake Welsheimer,Shadow Mountain,,WR,70,170,2,0.7667,Phoenix,AZ,USA,33.4484367,-112.0741417,4013
67638,,HighSchool,2016,3432,Mike Hardy,LaGrange,,WR,75,185,2,0.7667,Lagrange,GA,USA,33.039291,-85.0313269,13285
67647,,HighSchool,2016,3441,Keonte Taylor,James Logan,,WR,72,158,2,0.7667,Union City,CA,USA,37.5963232,-122.0816297,6001
67649,,HighSchool,2016,3443,Samori Toure,Westview,Montana,WR,72,172,2,0.7667,Portland,OR,USA,45.5202471,-122.6741949,41051
67661,,HighSchool,2016,3455,Kirk Augustus,Ardrey Kell,,WR,69,165,2,0.7667,Charlotte,NC,USA,35.2272,-80.843083,37119
67663,,HighSchool,2016,3457,Mark Wilson,Renaissance,Grand Valley State,WR,73,179,2,0.7667,Detroit,MI,USA,42.3315509,-83.0466403,26163
67666,,HighSchool,2016,3460,Reginald Payne,J. M. Tate Senior,,WR,75,190,2,0.7667,Cantonment,FL,USA,30.605427,-87.344442,12033
67678,,HighSchool,2016,3473,Cordell Pimienta,Armwood,,WR,71,168,2,0.7667,Seffner,FL,USA,27.998541,-82.274884,12057
67679,,HighSchool,2016,3474,Lionell McConnell,Winton Woods,Liberty,WR,70,177,2,0.7667,Cincinnati,OH,USA,39.1014537,-84.5124602,39061
67685,,HighSchool,2016,3480,Kyle Olson-Urbon,Gig Harbor,,WR,71,190,2,0.7667,Gig Harbor,WA,USA,47.3259697,-122.5878659,53053
67688,,HighSchool,2016,3483,Tevon Wright,Champagnat Catholic - Hialeah,South Dakota,WR,74,175,2,0.7667,Hialeah,FL,USA,25.8575963,-80.2781057,12086
67691,,HighSchool,2016,3486,Henry Payoute,North Miami,,WR,73,180,2,0.7667,Miami,FL,USA,25.7742658,-80.1936589,12086
67695,,HighSchool,2016,3490,Jalen Harrison,St Anne's-belfield School,Syracuse,WR,76,205,2,0.7667,Charlottesville,VA,USA,38.029306,-78.4766781,51540
67697,,HighSchool,2016,3492,Chanse Pullen,Houston,Navy,WR,74,190,2,0.7667,Germantown,TN,USA,35.0867577,-89.8100858,47157
67699,,HighSchool,2016,3494,Jonathan Jeffries,Davidson Day,East Carolina,WR,73,170,2,0.7667,Concord,NC,USA,35.4093772,-80.5797416,37025
67700,,HighSchool,2016,3495,Colby Cooper,Wake Forest,,WR,69,165,2,0.7667,Raleigh,NC,USA,35.7803977,-78.6390989,37183
67702,,HighSchool,2016,3497,Tavian Patrick,Desert Ridge,,WR,70,170,2,0.7667,Mesa,AZ,USA,33.4151117,-111.8314773,4013
67703,,HighSchool,2016,3498,Easton  Trakel,Tumwater,,WR,70,175,2,0.7667,Olympia,WA,USA,47.0451022,-122.8950075,53067
38162,-1003059,HighSchool,2016,3505,Trey Neville,Lafayette,Army,WR,76,225,2,0.7667,Williamsburg,VA,USA,37.2708788,-76.7074042,51830
67714,,HighSchool,2016,3510,Tavaris Scott,Spartanburg,,WR,73,212,2,0.7667,Spartanburg,SC,USA,34.9498007,-81.9320157,45083
67717,,HighSchool,2016,3513,Julian Hess,Centennial,Eastern Illinois,WR,74,160,2,0.7667,Champaign,IL,USA,40.1164205,-88.2433829,17019
67742,,HighSchool,2016,3538,Mike Robb,H.h. Dow,,WR,78,210,2,0.7667,Midland,MI,USA,43.6155825,-84.2472117,26111
